StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q4,Q5,Q12,Q14,Q16,Q25,mTurkCode,FL_2_DO
2018-07-27 23:27:41,2018-07-27 23:29:17,IP Address,173.216.2.15,100,96,True,2018-07-27 23:29:18,R_3khNI2w8oNpueKl,,,,,34.946105957031,-92.085800170898,anonymous,EN,0,0,41.795,0,2,It was long and boring to read. I was easily distracted whilst reading.,Petrifying,Rome,Gaius won the battle,No,8780550,Introduction:1Star
2018-07-27 23:22:12,2018-07-27 23:29:38,IP Address,96.23.242.88,100,446,True,2018-07-27 23:29:39,R_24OG5fktw6TEpse,,,,,47.818405151367,-69.150497436523,anonymous,EN,2.627,243.137,244.085,11,4,"I liked the way the story was written; the imagery was successful in allowing me to picture the story in my head as I read it, and the characterization of Gaius and the historian was well developed. I also appreciate the fact that the main theme is not so easy to determine, allowing people to draw their own conclusions, debate with one another and determine what the story means to them.",Beautiful,Rome,Gaius won the battle,No,5884655,Introduction:1Star
2018-07-27 23:28:12,2018-07-27 23:29:47,IP Address,198.20.160.211,100,95,True,2018-07-27 23:29:48,R_3J3FyFFA3ajAm7t,,,,,55.73860168457,37.606796264648,anonymous,EN,0,0,3.765,0,4,nice,Beautiful,Alexandria,Gaius won the battle,Yes,4986711,Introduction:Control
2018-07-27 23:23:50,2018-07-27 23:29:50,IP Address,206.192.227.194,100,359,True,2018-07-27 23:29:50,R_2WUuPiOS0tjjtyf,,,,,43.597900390625,-118.89579772949,anonymous,EN,6.74,6.74,256.598,1,5,It intrigues me to know what the historian intends to do that's going to make him famous.  and I feel bad for the soldier.,Beautiful,Rome,Gaius was killed,No,9101591,Introduction:Control
2018-07-27 23:29:11,2018-07-27 23:30:13,IP Address,104.10.82.85,100,62,True,2018-07-27 23:30:13,R_1PZSyjkBqFVsD9i,,,,,30.542297363281,-97.917602539062,anonymous,EN,0,0,17.302,0,4,It was fascinating,Petrifying,Jerusalem,Gaius was killed,No,8866750,Introduction:Control
2018-07-27 23:23:35,2018-07-27 23:31:03,IP Address,190.124.31.50,100,448,True,2018-07-27 23:31:04,R_0w7vqquukDMCGbv,,,,,9.9833068847656,-72.033302307129,anonymous,EN,0,0,29.709,0,6,"It's an entertaining story I liked a lot, congratulations for that story I hope to do more surveys like this
",Menacing,Rome,Gaius won the battle,No,8915234,Introduction:4.5Stars
2018-07-27 23:22:45,2018-07-27 23:31:12,IP Address,123.201.95.118,100,506,True,2018-07-27 23:31:12,R_81UvosQb5D8vsPL,,,,,22.300003051758,73.199996948242,anonymous,EN,0,0,414.048,0,5,"i think the story is creative and interesting to read ",Beautiful,Rome,Gaius won the battle,No,1334647,Introduction:4.5Stars
2018-07-27 23:28:56,2018-07-27 23:31:42,IP Address,117.221.214.175,100,166,True,2018-07-27 23:31:43,R_2rN4I1ya0oBgjyR,,,,,11.350006103516,77.733306884766,anonymous,EN,0,0,6.571,0,6,chiled,Beautiful,Alexandria,Gaius traveled in time,Yes,6113505,Introduction:1Star
2018-07-27 23:14:39,2018-07-27 23:31:44,IP Address,73.56.209.218,100,1025,True,2018-07-27 23:31:45,R_1QMDTMvHGZ3dcDe,,,,,26.845703125,-80.090202331543,anonymous,EN,0,0,374.428,0,4,"It was well written, I liked it.",Beautiful,Rome,Gaius was killed,No,7873161,Introduction:1Star
2018-07-27 23:30:42,2018-07-27 23:32:08,IP Address,117.221.129.212,100,86,True,2018-07-27 23:32:09,R_1etUcecokGgjc7w,,,,,11.350006103516,77.733306884766,anonymous,EN,0,0,5.028,0,2,good,-99,Alexandria,Gaius killed the historian,Yes,4492084,Introduction:1Star
2018-07-27 23:25:03,2018-07-27 23:32:16,IP Address,24.160.110.23,100,432,True,2018-07-27 23:32:16,R_2Qxu7FCx5vRBVk3,,,,,27.771301269531,-82.41429901123,anonymous,EN,6.664,6.664,346.98,1,4,Creative and interesting but slightly unfinished.,Beautiful,Rome,Gaius was killed,No,1057570,Introduction:4.5Stars
2018-07-27 23:31:50,2018-07-27 23:33:28,IP Address,49.206.212.101,100,98,True,2018-07-27 23:33:28,R_1PZzP4MXdmiMk8p,,,,,17.375305175781,78.474395751953,anonymous,EN,0,0,2.852,0,6,great experience loved this survey,Beautiful,Alexandria,Gaius killed the historian,Yes,2688334,Introduction:1Star
2018-07-27 23:22:41,2018-07-27 23:34:25,IP Address,137.97.97.198,100,704,True,2018-07-27 23:34:26,R_1LBsNZDpQcPp0nM,,,,,9.9667053222656,76.233306884766,anonymous,EN,0,0,483.295,0,5,"Ancient war between Greeks and Romans and their war methods , How they fought and died, and the historian who sees every war and determines their fortune.
, ",Beautiful,Rome,Gaius was killed,No,6370032,Introduction:Control
2018-07-27 23:32:43,2018-07-27 23:34:26,IP Address,107.77.234.224,100,102,True,2018-07-27 23:34:26,R_2fq6dpaHraUm7Ei,,,,,37.751007080078,-97.821998596191,anonymous,EN,0,0,50.461,0,5,"strange, interesting, humerous",Beautiful,Rome,Gaius traveled in time,No,2713769,Introduction:Control
2018-07-27 23:31:29,2018-07-27 23:35:12,IP Address,171.49.201.103,100,222,True,2018-07-27 23:35:12,R_2UhEvqRAzX9Ikcw,,,,,13.083297729492,80.283294677734,anonymous,EN,25.013,43.183,45.025,2,3,"it is an average story for me ",Beautiful,Rome,Gaius won the battle,No,3103677,Introduction:Control
2018-07-27 23:19:49,2018-07-27 23:35:23,IP Address,171.61.174.40,100,933,True,2018-07-27 23:35:23,R_3QQaVLMK4wxKQWy,,,,,28.570007324219,77.320007324219,anonymous,EN,1.3,44.654,178.052,12,4,"It was good, but not engaging enough",Menacing,Rome,Gaius won the battle,No,2521914,Introduction:Control
2018-07-27 23:30:53,2018-07-27 23:36:13,IP Address,68.104.222.55,100,320,True,2018-07-27 23:36:13,R_2QMtDgLMHytf6fJ,,,,,32.221099853516,-110.8237991333,anonymous,EN,5.297,9.425,203.519,2,5,"I think ti was very good, and the idea behind the story was very creative. I wish it would have been fleshed out a little more, and there was more to it. It should be expanded upon.",Beautiful,Rome,Gaius was killed,No,696473,Introduction:4.5Stars
2018-07-27 23:34:37,2018-07-27 23:36:23,IP Address,111.125.226.152,100,106,True,2018-07-27 23:36:24,R_2qaV89H7LKwsZDZ,,,,,18.975006103516,72.825805664062,anonymous,EN,6.508,29.393,31.423,4,6,its a good story,Epic,Babylon,Gaius traveled in time,Yes,1308989,Introduction:Control
2018-07-27 23:31:23,2018-07-27 23:36:29,IP Address,171.49.202.100,100,305,True,2018-07-27 23:36:29,R_2uX9WgZzvlWEcDl,,,,,13.083297729492,80.283294677734,anonymous,EN,43.754,112.562,204.487,6,3,"ITS GOOD STORY VERY NICE ",Beautiful,Rome,Gaius won the battle,No,6035052,Introduction:4.5Stars
2018-07-27 23:19:32,2018-07-27 23:36:49,IP Address,85.203.46.59,100,1037,True,2018-07-27 23:36:50,R_3q9iLXiLoC0Oxhe,,,,,51.514205932617,-0.093093872070312,anonymous,EN,73.893,495.309,581.647,18,5,"the story was about the war . Gaius,King Pyrrhus of Epirus and a historian are the subject of this story . also little man includes in this story. this was happened at the suger garden or place. there were used tusks of the elephant to kill the people. also the story contains the soldiers . the historian told about the elephant was beautiful.. ",Beautiful,Rome,Gaius won the battle,No,4032029,Introduction:4.5Stars
2018-07-27 23:17:15,2018-07-27 23:37:08,IP Address,174.254.133.208,100,1193,True,2018-07-27 23:37:09,R_1q81xsLHLjuqCjW,,,,,37.751007080078,-97.821998596191,anonymous,EN,289.183,530.631,534.32,112,2,It was some stupid fantasy about time travel and ancient Romans battling elephants,Beautiful,Rome,Gaius was killed,No,9331248,Introduction:4.5Stars
2018-07-27 23:36:35,2018-07-27 23:37:26,IP Address,23.236.128.189,100,51,True,2018-07-27 23:37:26,R_3QSJwQqb5UUzV5G,,,,,30.290802001953,-81.633003234863,anonymous,EN,0,0,4.916,0,4,good,Epic,Alexandria,Gaius won the battle,No,2230809,Introduction:Control
2018-07-27 23:32:00,2018-07-27 23:37:32,IP Address,171.49.215.65,100,331,True,2018-07-27 23:37:32,R_3IXjE0XiKDwzuJb,,,,,13.083297729492,80.283294677734,anonymous,EN,136.758,160.239,166.084,7,3,"its an average story for me ",Beautiful,Rome,Gaius won the battle,No,640205,Introduction:Control
2018-07-27 23:35:38,2018-07-27 23:38:12,IP Address,171.49.202.30,100,153,True,2018-07-27 23:38:12,R_1nPktVevspI2qub,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,2.297,0,4,it is an good story  for me.,Beautiful,Rome,Gaius won the battle,No,2621417,Introduction:1Star
2018-07-27 23:34:30,2018-07-27 23:38:23,IP Address,107.185.224.96,100,232,True,2018-07-27 23:38:23,R_3m8XzqspjoFp9XU,,,,,33.826705932617,-118.26069641113,anonymous,EN,4.246,4.246,7.302,1,4,I think it was well structured and the plot was passable.,Beautiful,Rome,Gaius killed the historian,No,5401940,Introduction:4.5Stars
2018-07-27 23:27:12,2018-07-27 23:38:28,IP Address,76.220.209.223,100,675,True,2018-07-27 23:38:28,R_3nTzYnmwh0zPz08,,,,,42.781600952148,-83.274803161621,anonymous,EN,7.309,474.004,474.816,29,6,It was very interesting. I like out combined historians and time travel.,Menacing,Rome,Gaius was killed,No,4474521,Introduction:Control
2018-07-27 23:37:41,2018-07-27 23:38:32,IP Address,171.49.202.170,100,50,True,2018-07-27 23:38:32,R_3PgXdLHfyx0Yxm0,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,3.1,0,3,IT IS NICE STORY AND VERY INTEREST STORY,Beautiful,Rome,Gaius won the battle,No,7364730,Introduction:4.5Stars
2018-07-27 23:32:29,2018-07-27 23:39:04,IP Address,196.16.108.160,100,395,True,2018-07-27 23:39:04,R_0p6fpPJWFdBATbb,,,,,34.054397583008,-118.2440032959,anonymous,EN,227.587,227.587,232.529,1,5,it is very nice story,Menacing,Rome,Gaius killed the historian,No,2658323,Introduction:1Star
2018-07-27 23:35:38,2018-07-27 23:39:30,IP Address,64.62.175.88,100,232,True,2018-07-27 23:39:30,R_2fCIundFuQBKtzm,,,,,37.751007080078,-97.821998596191,anonymous,EN,0,0,118.575,0,4,adventure,Epic,-99,Gaius won the battle,No,3432593,Introduction:1Star
2018-07-27 23:27:02,2018-07-27 23:40:08,IP Address,77.244.144.24,100,786,True,2018-07-27 23:40:09,R_2WuIOeXsNgOkw4Q,,,,,38.559997558594,68.773895263672,anonymous,EN,23.091,405.525,432.789,14,3,The story is good but needs a little more work to do,Beautiful,Rome,Gaius won the battle,No,7416064,Introduction:1Star
2018-07-27 23:35:44,2018-07-27 23:40:15,IP Address,73.191.58.115,100,271,True,2018-07-27 23:40:16,R_0iA3NkHW1kGP625,,,,,38.376098632812,-75.608596801758,anonymous,EN,0,0,220.228,0,4,"I think it was very interesting, to be honest. The ending was a bit rushed, but it kept me interested and it was written relatively well. ",Beautiful,Rome,Gaius was killed,No,771526,Introduction:Control
2018-07-27 23:35:27,2018-07-27 23:40:35,IP Address,50.26.53.64,100,308,True,2018-07-27 23:40:36,R_SIrx6248EUrGdMJ,,,,,35.16130065918,-101.87899780273,anonymous,EN,24.495,144.526,146.261,2,5,"I was a little iffy about it at first, but I really enjoyed the clever twist to things when the historian appears. It was rather thought provoking actually, and I love that the lead went down bravely taking some of the monsters with him(though I actually rather like elephants). I also love that it basically implies that the historian coined the phrase Phyrric victory from an overheard conversation.",Beautiful,Rome,Gaius was killed,No,614042,Introduction:Control
2018-07-27 23:36:37,2018-07-27 23:41:31,IP Address,71.36.7.184,100,293,True,2018-07-27 23:41:31,R_6RLnQdnY0lS7Rx7,,,,,41.153198242188,-85.481002807617,anonymous,EN,16.08,202.271,203.063,46,4,"It was interesting, but had little depth (too short, maybe?)",Beautiful,Rome,Gaius was killed,No,2235364,Introduction:Control
2018-07-27 23:32:32,2018-07-27 23:43:39,IP Address,24.21.8.31,100,667,True,2018-07-27 23:43:40,R_XiHojRlSG4pp9eh,,,,,45.514404296875,-122.64329528809,anonymous,EN,0,0,244,0,2,"The plot was not particularly interesting and the story was not very engaging to read. I was not impressed by the story but the writing itself was readable. However, I do not wish to read the story again.",Beautiful,Rome,Gaius was killed,No,7995263,Introduction:1Star
2018-07-27 23:40:34,2018-07-27 23:43:47,IP Address,107.185.165.139,100,192,True,2018-07-27 23:43:47,R_3e4gvcSSo5Rc09w,,,,,33.947296142578,-117.72889709473,anonymous,EN,0,0,117.283,0,4,"Very interesting story because I love time travel and alternate history type stories, anything where a subject is out of place or in a different time from which it belongs.",Menacing,Rome,Gaius was killed,No,3791755,Introduction:1Star
2018-07-27 23:29:11,2018-07-27 23:43:56,IP Address,47.11.196.43,100,885,True,2018-07-27 23:43:57,R_Ui6QIyHaU8McHBv,,,,,20.233306884766,85.833312988281,anonymous,EN,739.305,739.305,740.441,1,3,"Honestly, this story was hard to comprehend. Maybe, the message is noble and everything is great, but this may not be for everyone.",Petrifying,Rome,Gaius traveled in time,No,3183733,Introduction:Control
2018-07-27 23:43:22,2018-07-27 23:44:04,IP Address,117.213.37.44,100,41,True,2018-07-27 23:44:05,R_1mE5DvxhLjdpdlp,,,,,8.1938934326172,77.431396484375,anonymous,EN,0,0,3.063,0,3,very interesting story,Beautiful,Rome,Gaius killed the historian,No,3894810,Introduction:1Star
2018-07-27 23:41:20,2018-07-27 23:44:28,IP Address,171.49.203.91,100,187,True,2018-07-27 23:44:29,R_1DpT1KbYBLuvjEo,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,117.976,0,3,"ITS WAS NORMAL STORY ",Beautiful,Rome,Gaius won the battle,No,8547848,Introduction:Control
2018-07-27 23:36:28,2018-07-27 23:44:54,IP Address,196.19.156.208,100,506,True,2018-07-27 23:44:55,R_2zUAtfpGWu3W5h2,,,,,39.099700927734,-94.578598022461,anonymous,EN,4.877,5.323,38.571,2,3,-99,Epic,Rome,Gaius won the battle,No,5941013,Introduction:1Star
2018-07-27 23:43:40,2018-07-27 23:45:07,IP Address,138.128.18.219,100,87,True,2018-07-27 23:45:08,R_pyiblK0yRtlqPeh,,,,,34.058395385742,-118.27799987793,anonymous,EN,0,0,33.888,0,4,TRAVEL EXPERIENCE,Epic,Alexandria,Gaius won the battle,Yes,1978771,Introduction:4.5Stars
2018-07-27 23:36:24,2018-07-27 23:45:17,IP Address,73.237.27.48,100,532,True,2018-07-27 23:45:17,R_tEEIgrTusmSV4TD,,,,,33.748992919922,-84.275100708008,anonymous,EN,0,0,336.478,0,3,Seems like the plot of a Twilight Zone episode,Beautiful,Rome,Gaius was killed,No,9122686,Introduction:4.5Stars
2018-07-27 23:39:16,2018-07-27 23:45:32,IP Address,136.25.172.237,100,376,True,2018-07-27 23:45:33,R_3EfZPuKofghur2F,,,,,37.867202758789,-122.25680541992,anonymous,EN,14.344,223.3,239.193,23,3,"I didn't really care for it, or maybe I just didn't understand it. There was no plot, really. ",Epic,Rome,Gaius was killed,No,9618777,Introduction:4.5Stars
2018-07-27 23:39:34,2018-07-27 23:45:53,IP Address,24.5.64.135,100,378,True,2018-07-27 23:45:53,R_a4VuaMw4ETGFgaZ,,,,,37.758697509766,-122.43809509277,anonymous,EN,0.463,259.038,259.962,88,6,Very exciting way to tell history,Beautiful,Rome,Gaius was killed,No,2261908,Introduction:4.5Stars
2018-07-27 23:31:17,2018-07-27 23:46:13,IP Address,72.193.175.4,100,896,True,2018-07-27 23:46:13,R_1g61LenS8OUZW7E,,,,,36.031204223633,-115.07389831543,anonymous,EN,0,0,570.301,0,5,Greek with war elephants are attacking the Romans&gt; Roman soldier (Gaius) notices a tan clothed time traveler (historian) who tells the soldier they are going to die.  Greeks won at a great loss of soldiers and elephants.,Beautiful,Rome,Gaius was killed,No,8966028,Introduction:Control
2018-07-27 23:39:27,2018-07-27 23:46:26,IP Address,72.192.177.101,100,418,True,2018-07-27 23:46:26,R_27vwdtHD7JeT75W,,,,,32.795196533203,-116.96710205078,anonymous,EN,157.945,297.946,299.146,4,5,"When the historian made his entrance it was quite a surprise. I'm not quite sure I like the historian, but I did like the interaction between him and Gaius",Beautiful,Rome,Gaius was killed,No,3082672,Introduction:Control
2018-07-27 23:45:51,2018-07-27 23:46:52,IP Address,117.213.37.44,100,60,True,2018-07-27 23:46:52,R_3qQgDDeNQt98H50,,,,,8.1938934326172,77.431396484375,anonymous,EN,0,0,2.993,0,3,very interestings,Beautiful,Rome,Gaius killed the historian,No,9746307,Introduction:4.5Stars
2018-07-27 23:42:51,2018-07-27 23:47:00,IP Address,50.39.164.61,100,248,True,2018-07-27 23:47:00,R_2fKcxlNBy5vkeSu,,,,,45.444305419922,-122.96630096436,anonymous,EN,135.428,142.963,152.42,9,6,"I thought it was awesome!  It was perfect as a short story, not sure it would work with a longer plot, but the ideas it brought up, the historian both changing and not changing time, it was very enjoyable, light sci-fi treat. ",Beautiful,Rome,Gaius was killed,No,6111100,Introduction:Control
2018-07-27 23:43:51,2018-07-27 23:47:50,IP Address,70.176.205.9,100,239,True,2018-07-27 23:47:51,R_WcAwwnd4EXqLphn,,,,,32.213195800781,-110.88729858398,anonymous,EN,1.283,144.386,145.027,28,5,"I liked it. It was funny. It's not a kind of... Maybe it's not what other people were expecting. But I don't think that it was supposed to be suspenseful or anything. It reads a lot like the Discworld novels by Terry Pratchett, but with a little less wit. Which is why I only gave it a 5. It's actually closer to four and a half but that wasn't an option.",Beautiful,Rome,Gaius was killed,No,9801438,Introduction:1Star
2018-07-27 23:46:45,2018-07-27 23:48:07,IP Address,196.19.156.157,100,82,True,2018-07-27 23:48:08,R_1IEDKUBJNBwgyTj,,,,,39.099700927734,-94.578598022461,anonymous,EN,8.133,8.133,16.933,1,4,it's very good story.,Beautiful,Rome,Gaius won the battle,No,9930603,Introduction:Control
2018-07-27 23:27:51,2018-07-27 23:48:22,IP Address,47.149.7.143,100,1231,True,2018-07-27 23:48:22,R_1OAYGvcJmehNIPT,,,,,34.039001464844,-117.75479888916,anonymous,EN,0,0,1099.565,0,5,I liked how unusual the story was. I felt that I could not predict where the story would go next.,Menacing,Rome,Gaius traveled in time,No,177783,Introduction:4.5Stars
2018-07-27 23:50:16,2018-07-27 23:50:50,IP Address,117.213.37.44,100,33,True,2018-07-27 23:50:50,R_1FfuLCINycFpxIG,,,,,8.1938934326172,77.431396484375,anonymous,EN,0,0,3.821,0,4,This story was very nice.,Beautiful,Rome,Gaius killed the historian,No,6690545,Introduction:Control
2018-07-27 23:46:35,2018-07-27 23:50:56,IP Address,171.49.203.64,100,261,True,2018-07-27 23:50:57,R_2TXk8sWK36jzkxM,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,148.723,0,5,"ITS SOMEWHAT GOOD AND NICE  ",Beautiful,Rome,Gaius won the battle,No,36024,Introduction:4.5Stars
2018-07-27 23:50:53,2018-07-27 23:51:49,IP Address,196.19.157.106,100,56,True,2018-07-27 23:51:49,R_1mCWbN6VD9daCsi,,,,,39.099700927734,-94.578598022461,anonymous,EN,0,0,4.459,0,5,"THIS STORY WAS VERY NICE. SO, I LIKE VERY MUCH",Beautiful,Rome,Gaius was killed,No,9183747,Introduction:4.5Stars
2018-07-27 23:46:56,2018-07-27 23:52:57,IP Address,117.197.200.240,100,361,True,2018-07-27 23:52:57,R_3knBeL50VD7uNyx,,,,,10.992492675781,76.961395263672,anonymous,EN,184.432,184.791,229.444,3,4,It was energetic,Epic,Rome,Gaius traveled in time,No,9615504,Introduction:4.5Stars
2018-07-27 23:34:53,2018-07-27 23:54:27,IP Address,45.72.6.126,100,1174,True,2018-07-27 23:54:27,R_3dCEMYJSpHHQJjz,,,,,42.382797241211,-71.095497131348,anonymous,EN,26.026,32.746,98.977,2,5,"Nice, very interesting.",Beautiful,Rome,Gaius won the battle,Yes,2698927,Introduction:4.5Stars
2018-07-27 23:42:00,2018-07-27 23:56:05,IP Address,103.198.166.40,100,844,True,2018-07-27 23:56:05,R_ZEwNvIRQ2JZHyiB,,,,,18.975006103516,72.825805664062,anonymous,EN,11.202,372.321,373.45,2,4,"When your backs are to the wall, the best comes out of you. ",Beautiful,Rome,Gaius was killed,No,6561920,Introduction:4.5Stars
2018-07-27 23:56:38,2018-07-27 23:57:33,IP Address,117.221.143.238,100,55,True,2018-07-27 23:57:33,R_1EjwAoJQkJOc4gH,,,,,11.350006103516,77.733306884766,anonymous,EN,0,0,32.295,0,3,YES,Beautiful,Jerusalem,Gaius killed the historian,Yes,5274291,Introduction:4.5Stars
2018-07-27 23:27:09,2018-07-27 23:58:01,IP Address,103.62.248.82,100,1852,True,2018-07-27 23:58:01,R_3h3m8mGAx5HHVFD,,,,,10.516693115234,76.216705322266,anonymous,EN,34.617,190.214,195.101,15,4,a good story,Beautiful,Rome,Gaius was killed,No,956855,Introduction:1Star
2018-07-27 23:57:46,2018-07-27 23:58:27,IP Address,157.51.102.244,100,41,True,2018-07-27 23:58:28,R_28ILd7WWLDbNRJ5,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,4.097,0,6,chiled,Beautiful,Alexandria,Gaius was killed,No,8472707,Introduction:Control
2018-07-27 23:57:14,2018-07-27 23:58:35,IP Address,117.221.131.57,100,80,True,2018-07-27 23:58:35,R_1LzMQ6PDyd5Ds1B,,,,,11.350006103516,77.733306884766,anonymous,EN,0,0,3.281,0,5,good,Beautiful,Jerusalem,Gaius won the battle,Yes,1160692,Introduction:1Star
2018-07-27 23:59:38,2018-07-28 00:00:28,IP Address,157.50.107.116,100,50,True,2018-07-28 00:00:29,R_D04V8wv7td1fg9X,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,9.009,0,6,chiled,Beautiful,Alexandria,Gaius was killed,No,9806661,Introduction:Control
2018-07-28 00:00:51,2018-07-28 00:01:20,IP Address,157.51.122.22,100,28,True,2018-07-28 00:01:20,R_1CCuDDz8zod9HWy,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,11.209,0,3,GOOD,Beautiful,Rome,Gaius won the battle,Yes,707487,Introduction:4.5Stars
2018-07-27 23:44:23,2018-07-28 00:07:51,IP Address,196.16.110.164,100,1407,True,2018-07-28 00:07:51,R_28Mob75wBsBQlK9,,,,,34.054397583008,-118.2440032959,anonymous,EN,3.487,3.508,136.581,2,4,it was about battle with two parties,Epic,Rome,Gaius killed the historian,No,4609615,Introduction:Control
2018-07-27 23:57:19,2018-07-28 00:08:05,IP Address,45.57.180.18,100,646,True,2018-07-28 00:08:06,R_Uc2Rosdfb70dVap,,,,,32.960296630859,-96.830001831055,anonymous,EN,0,0,291.324,0,5,Good experience,Beautiful,Rome,Gaius killed the historian,Yes,7867810,Introduction:1Star
2018-07-27 23:16:26,2018-07-28 00:14:55,IP Address,45.57.180.234,100,3508,True,2018-07-28 00:14:56,R_3fUkltFfRNzk5Dy,,,,,32.960296630859,-96.830001831055,anonymous,EN,0,0,3452.471,0,5,nice story,Beautiful,Rome,Gaius killed the historian,Yes,163397,Introduction:Control
2018-07-27 23:32:03,2018-07-28 00:18:59,IP Address,103.207.1.172,100,2815,True,2018-07-28 00:18:59,R_3Ehg8OX9mHg0usW,,,,,11.350006103516,77.733306884766,anonymous,EN,399.672,399.672,420.433,1,4,He killed four elephants before the fifth beast made the historian an honest man.,Beautiful,Rome,Gaius was killed,Yes,7175306,Introduction:4.5Stars
2018-07-27 23:46:53,2018-07-28 00:23:40,IP Address,196.19.156.254,100,2206,True,2018-07-28 00:23:40,R_3dGtbncQElvTn0K,,,,,39.099700927734,-94.578598022461,anonymous,EN,0,0,5.046,0,6,THE SURVERY IS VERY NICE AND THE STORY IS VERY LIKE.,Beautiful,Rome,Gaius was killed,No,1643942,Introduction:1Star
2018-07-28 00:22:47,2018-07-28 00:23:42,IP Address,157.51.241.105,100,55,True,2018-07-28 00:23:43,R_wTQNjm5uqU0khOx,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,3.867,0,5,good thought,Beautiful,Babylon,Gaius won the battle,Yes,3655275,Introduction:1Star
2018-07-28 00:25:09,2018-07-28 00:26:11,IP Address,157.51.165.109,100,61,True,2018-07-28 00:26:11,R_2zx0oH0IuvpLH80,,,,,13.083297729492,80.283294677734,anonymous,EN,4.689,5.591,6.828,3,4,GOOD THOUGHT,Beautiful,Babylon,Gaius won the battle,Yes,1169613,Introduction:Control
2018-07-28 00:27:16,2018-07-28 00:33:05,IP Address,117.97.182.148,100,348,True,2018-07-28 00:33:06,R_3RaODVX6WbuxJYE,,,,,28.433303833008,77.316711425781,anonymous,EN,2.679,200.601,245.543,8,4,it was interesting and a nice sound to it. I enjoyed reading it.,Beautiful,Rome,Gaius was killed,No,2670800,Introduction:4.5Stars
2018-07-27 23:08:43,2018-07-28 00:36:43,IP Address,131.191.84.22,100,5279,True,2018-07-28 00:36:43,R_33rGwSRoUO8AxxK,,,,,47.262603759766,-122.44129943848,anonymous,EN,5.382,5.898,494.725,2,2,"It was weird. I didn't really understand it. Also, there was not really any interesting conflict in it. I did not care about the characters.",Beautiful,Rome,Gaius was killed,No,4581290,Introduction:1Star
2018-07-28 00:37:23,2018-07-28 00:38:42,IP Address,108.171.159.47,100,79,True,2018-07-28 00:38:43,R_QbSKnTK91pQXdpn,,,,,18.975006103516,72.825805664062,anonymous,EN,1.239,7.598,8.574,3,4,The story was good and had a unexpected ending.,Beautiful,Rome,Gaius was killed,No,5145283,Introduction:Control
2018-07-28 00:41:02,2018-07-28 00:41:40,IP Address,157.51.67.58,100,37,True,2018-07-28 00:41:40,R_3fODmk4JZ18K16Y,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,4.186,0,3,CHAILD,Beautiful,Rome,Gaius killed the historian,Yes,9914288,Introduction:Control
2018-07-28 00:42:15,2018-07-28 00:50:31,IP Address,209.58.148.118,100,496,True,2018-07-28 00:50:32,R_3s0u6Qx07UPDX7e,,,,,32.782501220703,-96.820701599121,anonymous,EN,0,0,205.331,0,3,"SUSPENSE AND TALEND TO  HISTORIAN CHARACTER .THEIR KIND FROM SOLDIER .I LIKE THAT.  ",Epic,Rome,Gaius won the battle,No,2998428,Introduction:1Star
2018-07-28 00:53:31,2018-07-28 00:58:31,IP Address,196.19.157.50,100,300,True,2018-07-28 00:58:31,R_3O8reTAPBSUAOsW,,,,,39.099700927734,-94.578598022461,anonymous,EN,27.137,44.468,45.212,3,5,"NICE ",Beautiful,Rome,Gaius traveled in time,Yes,7537719,Introduction:1Star
2018-07-28 01:47:06,2018-07-28 01:52:21,IP Address,45.72.6.17,100,314,True,2018-07-28 01:52:21,R_33gvgT42RAxejKg,,,,,42.382797241211,-71.095497131348,anonymous,EN,0,0,8.371,0,4,heading and story is very nice,Beautiful,Alexandria,Gaius won the battle,Yes,1889062,Introduction:Control
2018-07-28 01:57:25,2018-07-28 01:58:37,IP Address,157.50.35.234,100,71,True,2018-07-28 01:58:37,R_3dWijKK8ySquL2M,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,14.178,0,5,-99,Beautiful,Alexandria,Gaius won the battle,Yes,4982643,Introduction:4.5Stars
2018-07-27 23:49:13,2018-07-28 02:00:41,IP Address,64.126.92.250,100,7888,True,2018-07-28 02:00:41,R_emnbLq7c8ng4Vep,,,,,38.95930480957,-94.681098937988,anonymous,EN,6185.138,7691.046,7691.925,7,4,"I think I kinda get it, but it was still a little hard to understand.  It was very well written though.",Beautiful,Rome,Gaius was killed,No,1361238,Introduction:Control
